steering_angle,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_7,sample_6,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,f0_0,f0_1,f0_2,f0_3,f0_4,f0_5,f0_6,f0_7,f0_8,f0_9,f0_10,f0_11,f0_12,f0_13,f0_14,f0_15,f0_16,f0_17,f0_18,f0_19,f0_20,f0_21,f0_22,f0_23
20,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.37251914,0.30919218,0.3301405,0.37318236,0.2720083,0.44838643,0.20229778,0.52724653,0.1271598,0.6164985,0.04216598,0.7192112,0.5161159,0.3239737,0.5971341,0.4029132,0.67239165,0.4931994,0.7456304,0.5899654,0.8280791,0.6970843,0.90622675,0.8164763
18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3615433,0.3089817,0.32365435,0.3717297,0.26869303,0.44642568,0.20151532,0.52465737,0.12906122,0.613276,0.045587044,0.71569353,0.50472546,0.32377774,0.5893663,0.40211308,0.6669712,0.4920674,0.7418113,0.5884423,0.8263748,0.69520783,0.90529317,0.81384987
12,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34971902,0.30959076,0.31429976,0.3725235,0.26096785,0.4480977,0.19530955,0.5269522,0.12423823,0.61596584,0.042177137,0.7193452,0.4913046,0.32428992,0.5774563,0.40310463,0.6563148,0.49347323,0.7319927,0.5905235,0.81762064,0.6977458,0.89656055,0.8169844
4,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34128717,0.31437805,0.30626273,0.37705183,0.25320202,0.45357716,0.18818302,0.5327206,0.117994525,0.62188566,0.038347363,0.7254075,0.4809291,0.32674873,0.56466615,0.40315711,0.6422144,0.49134743,0.7157508,0.58635426,0.79923046,0.69046366,0.8779054,0.8075094
-4,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34374452,0.31843066,0.3058471,0.3800918,0.25068867,0.45563263,0.18448675,0.5333267,0.113423236,0.62087893,0.034324173,0.7227262,0.48020342,0.33104938,0.5590266,0.40644848,0.63231796,0.49398458,0.7024307,0.5881376,0.7811129,0.6906825,0.8573048,0.8064686
-2,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.33382818,0.30646694,0.2948245,0.36935133,0.23931117,0.44520348,0.17275782,0.5236387,0.10192698,0.6113117,0.024515353,0.71374035,0.46739376,0.32031462,0.5428965,0.39647114,0.61443335,0.48537028,0.68271405,0.5811677,0.7595548,0.68455017,0.83332825,0.80201685
2,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.32990944,0.3104875,0.2876932,0.37438744,0.23084883,0.45150906,0.1641768,0.53149384,0.09369758,0.6209229,0.017491523,0.7252924,0.46075153,0.32108817,0.53104234,0.39480492,0.5996189,0.48196834,0.66504776,0.5746952,0.7394309,0.67525923,0.8125475,0.791431
0,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3356452,0.30612928,0.29043794,0.3691886,0.23209621,0.44470295,0.16398378,0.52305555,0.09199845,0.6110327,0.016125277,0.71371377,0.4628512,0.31852955,0.5285264,0.39295962,0.5930003,0.48074776,0.6552862,0.5750178,0.72567403,0.6763327,0.7960009,0.79300225
-4,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34703326,0.30826938,0.29588443,0.37214634,0.23489948,0.44579512,0.16433059,0.5237783,0.08885252,0.6120795,0.013059773,0.71315706,0.4712385,0.32037622,0.5306492,0.39550495,0.58958524,0.48350817,0.6471754,0.57877827,0.71243733,0.6792829,0.77956027,0.7972505
-4,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34945616,0.3058399,0.29505917,0.3705002,0.23248881,0.44453865,0.16081338,0.5229362,0.08443725,0.6121096,0.009533379,0.71353704,0.47109896,0.31711945,0.52606285,0.39192045,0.5818489,0.47978982,0.6367547,0.5749504,0.6989922,0.675001,0.7644216,0.79278433
-4,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35865662,0.31385785,0.29892328,0.3787784,0.23325954,0.451896,0.15915707,0.5294738,0.07995479,0.61897266,0.0042711124,0.71915245,0.4817557,0.32539707,0.5327424,0.40064758,0.5853127,0.4884883,0.637529,0.5836109,0.69752556,0.6834415,0.76089823,0.801927
0,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35921344,0.3109377,0.3000398,0.37583965,0.23489405,0.44930905,0.16158424,0.5274861,0.083061814,0.617445,0.007791348,0.7179198,0.48055357,0.32060325,0.5304332,0.39463133,0.5822046,0.48107606,0.6338657,0.574961,0.6927936,0.67345715,0.75586796,0.7898955
12,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.372438,0.3153426,0.31026685,0.3807158,0.24256447,0.45492488,0.16698977,0.5337901,0.08654163,0.624153,0.009931464,0.7250345,0.49525115,0.32407314,0.54329085,0.39763096,0.59354657,0.48326755,0.6439792,0.57651365,0.7018705,0.67458177,0.764416,0.7902076
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.37898147,0.3054798,0.31741202,0.3708126,0.24877873,0.4448691,0.1716446,0.52356005,0.09081477,0.61225045,0.01181598,0.7124086,0.50275886,0.3175199,0.551875,0.39256686,0.6031368,0.48011947,0.6548016,0.5753957,0.7138136,0.6763627,0.775656,0.79328763
14,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.38638,0.30060107,0.3274199,0.36552194,0.25932214,0.43975008,0.1818237,0.51834595,0.101388365,0.6056168,0.019625746,0.7059201,0.511958,0.3156963,0.5650609,0.39243007,0.61958003,0.48165378,0.67483604,0.57881534,0.7369135,0.6830175,0.8008511,0.80087334
14,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.38863912,0.3014518,0.33135915,0.36614287,0.26353365,0.44109935,0.18635607,0.51943266,0.10608931,0.6069007,0.022646494,0.7077241,0.5191045,0.31601006,0.5766798,0.39255092,0.6345458,0.48125115,0.69244313,0.5775612,0.75751436,0.68160117,0.8240714,0.7980609
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.39142585,0.2989158,0.33994713,0.3639325,0.275736,0.43973422,0.20094214,0.5195321,0.1211061,0.60862005,0.034713645,0.7112515,0.52870566,0.31373066,0.59848434,0.3928361,0.66532797,0.4835719,0.73252857,0.581621,0.8068041,0.68832743,0.88067406,0.80862486
22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3966112,0.3006075,0.34861118,0.36674404,0.2876991,0.44306815,0.21536897,0.52449125,0.13783994,0.6153554,0.05119196,0.7196133,0.53487265,0.31512144,0.6096704,0.39492312,0.6807851,0.48593673,0.75263906,0.58453405,0.8315586,0.6931742,0.90896696,0.8133203
24,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.40376058,0.30474716,0.35503057,0.37108248,0.29334477,0.44742155,0.22068757,0.528993,0.14214726,0.6211966,0.055007562,0.7253903,0.54534256,0.31815892,0.62070274,0.39726287,0.6926155,0.48773664,0.76544714,0.58525616,0.8457551,0.6930878,0.92475766,0.812675
30,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3998045,0.30095938,0.35708192,0.36802202,0.29933548,0.44475254,0.22996634,0.5272758,0.15428156,0.6206,0.06829492,0.72619927,0.5412334,0.31447968,0.6226892,0.39436483,0.6989913,0.4858523,0.7758526,0.5844023,0.8598237,0.6938356,0.9412992,0.8140742
30,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.39911142,0.31016642,0.35853255,0.3765968,0.30258477,0.45311123,0.23483902,0.53590566,0.16067831,0.62912196,0.0750312,0.7347867,0.5408641,0.32286945,0.62416595,0.4018429,0.7014538,0.49212193,0.7796012,0.58974326,0.86480683,0.6981461,0.94712573,0.8175807
26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.38771796,0.31708336,0.35075843,0.3824752,0.29729384,0.45945746,0.23180044,0.54219985,0.15992147,0.6353189,0.07629015,0.7413887,0.52847755,0.32718503,0.61370623,0.4033779,0.6921545,0.491043,0.77037156,0.5862101,0.8564784,0.69150805,0.9383861,0.80779874
14,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3849824,0.31316417,0.34584138,0.378156,0.29051977,0.45486802,0.22352478,0.53663117,0.15053341,0.6287403,0.066412315,0.7338743,0.5268587,0.32383004,0.60977244,0.40002096,0.6864841,0.48776612,0.7626369,0.5827363,0.847061,0.6877551,0.9275298,0.80385876
8,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3754188,0.31054908,0.33855215,0.3751092,0.2850047,0.45186967,0.2187998,0.5330428,0.14718443,0.62412107,0.0638441,0.7290457,0.51553977,0.32328862,0.6001395,0.40166676,0.67840815,0.49178916,0.75513935,0.5889287,0.8403313,0.69641125,0.9207981,0.81465924
8,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.37476116,0.32590955,0.3398502,0.39066154,0.28781092,0.46878278,0.22339296,0.5515448,0.15395075,0.64441407,0.07196697,0.7506362,0.5117805,0.3340332,0.5950224,0.4094619,0.6714157,0.49546924,0.74713445,0.58954895,0.831357,0.6929636,0.9106525,0.8075617
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.39154655,0.323955,0.3475551,0.38736367,0.2887985,0.4636491,0.21974112,0.5442725,0.14532048,0.63510406,0.06130112,0.7384218,0.5286423,0.33387983,0.60317546,0.40894204,0.673103,0.49562263,0.7437072,0.5897126,0.82217276,0.6922953,0.8986009,0.80735266
28,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.41437182,0.32574582,0.359847,0.38890582,0.29455844,0.46257424,0.2197735,0.54159474,0.14005181,0.630236,0.053205647,0.7309984,0.55275,0.340033,0.6184361,0.41737276,0.6820295,0.505827,0.74817014,0.602135,0.8213133,0.70752835,0.8947271,0.8245684
34,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.42555583,0.32735687,0.364843,0.39126927,0.29462397,0.4651373,0.21618214,0.54370797,0.13278154,0.6330981,0.04388236,0.73263836,0.570194,0.3412471,0.63226867,0.41819578,0.69358945,0.50629693,0.7573706,0.6017194,0.8282245,0.70627844,0.90127087,0.82247996
38,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.4354961,0.33438417,0.37267572,0.3988133,0.30096954,0.4732415,0.22165142,0.5530423,0.13775085,0.6435845,0.048487805,0.7431693,0.5825654,0.3462827,0.64322233,0.42229792,0.70353746,0.509123,0.766503,0.60382664,0.83687913,0.7070396,0.9092791,0.8217206
42,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.43601683,0.34095725,0.3702486,0.40446466,0.29632497,0.47826943,0.21553549,0.5566654,0.13007021,0.64649415,0.040203165,0.7446596,0.58591115,0.35283422,0.64466655,0.4285152,0.70387447,0.5148841,0.76542926,0.60865164,0.8347289,0.7110825,0.9066371,0.82498336
54,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.44607085,0.34710467,0.37784344,0.41179088,0.30283323,0.4874346,0.22166713,0.568436,0.13589619,0.6608591,0.04689514,0.7622667,0.59475815,0.35463652,0.65061194,0.42798805,0.7083545,0.5118596,0.769456,0.6034088,0.8374819,0.7033659,0.9085828,0.8148923
60,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.45212764,0.34369755,0.38530582,0.4068269,0.3114133,0.48039544,0.23087922,0.55946434,0.14550555,0.6496888,0.05570105,0.74851644,0.60177267,0.35452336,0.65831584,0.4290605,0.71629643,0.51424617,0.77828467,0.6076265,0.84635234,0.70908177,0.9183558,0.82203865
60,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.45469826,0.3453406,0.38250017,0.4098485,0.30509388,0.4845662,0.22153929,0.56481886,0.13359904,0.65622926,0.04328684,0.75678825,0.6039761,0.3542033,0.65623194,0.42842293,0.7117058,0.5132043,0.7702739,0.60547465,0.83612674,0.7061769,0.90587914,0.81853026
56,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.44154394,0.34798676,0.36873475,0.41190273,0.29035497,0.4859751,0.20601314,0.5647311,0.11792394,0.6548975,0.028757699,0.753844,0.589581,0.3571442,0.6397861,0.4310943,0.6929407,0.5154516,0.74858,0.6068843,0.8125566,0.7061012,0.87986624,0.8178524
24,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.42931247,0.35082912,0.36215413,0.41310737,0.28768304,0.4868208,0.20728463,0.5641308,0.12386727,0.6513324,0.038316123,0.74968046,0.5687146,0.35875577,0.616744,0.42977366,0.6675528,0.5114574,0.7195075,0.6009251,0.77942914,0.6969131,0.8445691,0.8051158
2,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.41432524,0.34647554,0.34635773,0.40925372,0.27207863,0.48233837,0.19140916,0.55897284,0.10712252,0.6464759,0.023688957,0.74512494,0.55067635,0.3542865,0.59661996,0.42520738,0.6453908,0.50721115,0.6947081,0.59621227,0.75231034,0.6910767,0.8149218,0.80028176
14,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.40603152,0.334585,0.3408263,0.3987667,0.26832953,0.47261262,0.18824683,0.55026424,0.104837194,0.63815033,0.021619365,0.73788893,0.5409118,0.34473976,0.59005105,0.4183271,0.6415197,0.5030906,0.6932461,0.59510505,0.7525433,0.69356656,0.8156179,0.8054417
36,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.42307,0.3283583,0.35619637,0.3942902,0.28187683,0.47014183,0.20036198,0.5508188,0.11575948,0.6413199,0.029371299,0.7432914,0.56088424,0.33785978,0.6113695,0.41246027,0.66508263,0.4978786,0.71974075,0.5913422,0.78200746,0.69197774,0.84837323,0.8048051
42,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.44207886,0.3243268,0.37605637,0.39264667,0.30290693,0.46979913,0.22220258,0.55371076,0.13656817,0.6484251,0.046993606,0.7532329,0.5858555,0.3331768,0.64352524,0.40938047,0.7036532,0.4957863,0.7666348,0.5904468,0.8366382,0.69377685,0.9100908,0.80865777
40,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.43894464,0.31807837,0.38014007,0.38671583,0.3117135,0.46426904,0.23506153,0.54890734,0.15218098,0.6447622,0.06232975,0.7502637,0.58457613,0.32865167,0.6522815,0.40715635,0.71997154,0.49597472,0.7912587,0.59286404,0.8680148,0.6995431,0.94727147,0.81724745
36,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.4306601,0.3219214,0.38142785,0.38752866,0.31987584,0.46272933,0.24899682,0.5453863,0.17144951,0.63838685,0.08371601,0.742923,0.57282245,0.33430845,0.6460116,0.4121508,0.7169423,0.50061864,0.79174405,0.5971818,0.87101156,0.70375586,0.9524792,0.82186675
28,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.4238707,0.3174786,0.37625086,0.38408095,0.3157237,0.46023473,0.24512804,0.5438403,0.16815928,0.63769424,0.08068642,0.7433255,0.5655736,0.32891133,0.6405529,0.40692097,0.7129041,0.49562263,0.7885866,0.59209734,0.86891854,0.6987902,0.951695,0.8172561
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.41833386,0.30719656,0.37546855,0.37564442,0.31820247,0.45306942,0.25079024,0.53914845,0.17659506,0.6349957,0.09074539,0.74335945,0.5560013,0.31720045,0.63427997,0.3951249,0.70858705,0.4839998,0.7862487,0.5807899,0.8686671,0.6877252,0.9510225,0.8069637
12,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.4097947,0.30451924,0.37336227,0.3724429,0.32094508,0.44953352,0.2571534,0.5349165,0.18641195,0.6302724,0.1020976,0.73841846,0.54547566,0.31745526,0.62975156,0.3980001,0.7076638,0.48969996,0.7891934,0.5893115,0.87484306,0.69996226,0.9582926,0.82183623
12,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.40746218,0.30416888,0.3770063,0.36993015,0.32882738,0.4447108,0.2687039,0.5282935,0.20178454,0.6213831,0.11933972,0.7276387,0.5416068,0.31998676,0.63028115,0.40086037,0.7111976,0.4931847,0.7949678,0.593601,0.8827597,0.70502996,0.9664852,0.82808304
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.40507787,0.30339152,0.38282394,0.36861652,0.3405854,0.44355595,0.2863655,0.5274869,0.22578482,0.62045825,0.1469856,0.727316,0.53323007,0.31964552,0.62624407,0.40065736,0.7099687,0.49315065,0.79608667,0.59406585,0.8854271,0.70572186,0.9687813,0.83001006
24,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.40436321,0.3067576,0.38868043,0.37275863,0.35165504,0.4489861,0.30239934,0.5344051,0.2470017,0.6292093,0.17217168,0.73741335,0.52944845,0.32127643,0.6252383,0.40130985,0.7118835,0.49286693,0.80026484,0.5928608,0.8903953,0.70377904,0.9733117,0.8265966
